dt,WVHT,DPD,APD,MWD,WTMP
2025-04-08T02:56:00Z,1.1,6,3.9,120,22.1
2025-04-08T02:26:00Z,1.1,5,4,125,22.1
2025-04-08T01:56:00Z,1,5,4,122,22.1
2025-04-08T01:26:00Z,1,5,4.2,124,22
2025-04-08T00:56:00Z,0.9,6,4.3,117,22
2025-04-08T00:26:00Z,1,5,4,127,22
2025-04-07T23:56:00Z,1.1,5,4.4,124,22
2025-04-07T23:26:00Z,1.1,5,4.1,127,22
2025-04-07T22:56:00Z,1.2,5,4.1,129,22
2025-04-07T22:26:00Z,1.2,5,4.2,125,22
2025-04-07T21:56:00Z,1.2,5,4.1,131,22
2025-04-07T21:26:00Z,1.2,6,4,117,22.1
2025-04-07T20:56:00Z,1.2,5,3.9,136,22.1
2025-04-07T20:26:00Z,1.1,5,3.9,129,22.1
2025-04-07T19:56:00Z,1.1,5,3.8,122,22.2
2025-04-07T19:26:00Z,1.1,5,3.9,127,22.2
2025-04-07T18:56:00Z,1,5,3.9,125,22.2
2025-04-07T18:26:00Z,1.1,5,4.1,132,22.1
2025-04-07T17:56:00Z,1,5,4.1,132,22.1
2025-04-07T17:26:00Z,1,6,4.2,124,22.1
2025-04-07T16:56:00Z,1,5,4.1,135,22
2025-04-07T16:26:00Z,1.1,5,4.2,134,21.9
2025-04-07T15:56:00Z,1,5,4.2,132,21.9
2025-04-07T15:26:00Z,1,5,4.1,131,21.8
2025-04-07T14:56:00Z,1.1,6,4.3,122,21.8
2025-04-07T14:26:00Z,1,5,4,128,21.7
2025-04-07T13:56:00Z,1,6,4.2,125,21.6
2025-04-07T13:26:00Z,1.1,6,4.2,125,21.6
2025-04-07T12:56:00Z,1,6,4.2,125,21.6
2025-04-07T12:26:00Z,1,6,4.2,128,21.6
2025-04-07T11:56:00Z,1,5,4.2,134,21.6
2025-04-07T11:26:00Z,0.9,6,4.4,124,21.5
2025-04-07T10:56:00Z,1,6,4.6,131,21.5
2025-04-07T10:26:00Z,1,5,4.5,135,21.5
2025-04-07T09:56:00Z,0.9,6,4.7,128,21.5
2025-04-07T09:26:00Z,1,5,4.7,132,21.5
2025-04-07T08:56:00Z,1,6,4.7,128,21.4
2025-04-07T08:26:00Z,1.1,5,4.7,135,21.4
2025-04-07T07:56:00Z,1,5,4.7,134,21.3
2025-04-07T07:26:00Z,1,5,4.7,129,21.4
2025-04-07T06:56:00Z,1,5,4.6,138,21.4
2025-04-07T06:26:00Z,1,5,4.5,134,21.6
2025-04-07T05:56:00Z,1.1,5,4.6,132,21.5
2025-04-07T05:26:00Z,1.2,5,4.5,139,21.5
2025-04-07T04:56:00Z,1.1,5,4.3,139,21.5
2025-04-07T04:26:00Z,1.2,5,4.3,141,21.5
2025-04-07T03:56:00Z,1.3,5,4.5,148,21.5
2025-04-07T03:26:00Z,1.3,5,4.3,141,21.5
2025-04-07T02:56:00Z,1.5,6,4.5,141,21.5
2025-04-07T02:26:00Z,1.4,5,4.4,143,21.4
2025-04-07T01:56:00Z,1.3,5,4.3,145,21.4
2025-04-07T01:26:00Z,1.3,5,4.3,151,21.5
2025-04-07T00:56:00Z,1.4,5,4.4,145,21.5
2025-04-07T00:26:00Z,1.4,5,4.4,141,21.5
2025-04-06T23:56:00Z,1.3,5,4.4,145,21.5
2025-04-06T23:26:00Z,1.2,5,4.3,146,21.5
2025-04-06T22:56:00Z,1.2,5,4.2,138,21.6
2025-04-06T22:26:00Z,1.2,5,4.2,134,21.6
2025-04-06T21:56:00Z,1.2,5,4.3,135,21.7
2025-04-06T21:26:00Z,1.1,5,4.2,134,21.7
2025-04-06T20:56:00Z,1.1,4,4.1,127,21.7
2025-04-06T20:26:00Z,1.1,5,4.1,115,21.7
2025-04-06T19:56:00Z,1.1,4,4.1,135,21.8
2025-04-06T19:26:00Z,1.1,5,4.1,115,21.9
2025-04-06T18:56:00Z,1,4,4.1,127,21.8
2025-04-06T18:26:00Z,1,5,4.3,111,21.8
2025-04-06T17:56:00Z,1,5,4.2,111,21.9
2025-04-06T17:26:00Z,1,5,4.3,113,21.9
2025-04-06T16:56:00Z,0.9,5,4.3,118,21.9
2025-04-06T16:26:00Z,0.9,6,4.5,115,21.9
2025-04-06T15:56:00Z,0.9,11,4.8,87,21.8
2025-04-06T15:26:00Z,0.9,5,4.8,120,21.7
2025-04-06T14:56:00Z,0.9,5,5.1,122,21.7
2025-04-06T14:26:00Z,0.9,9,5.2,90,21.6
2025-04-06T13:56:00Z,0.9,9,5.2,86,21.4
2025-04-06T13:26:00Z,1,6,5.3,118,21.4
2025-04-06T12:56:00Z,0.9,5,5.2,121,21.4
2025-04-06T12:26:00Z,0.9,5,5.2,132,21.3
2025-04-06T11:56:00Z,0.9,5,5,128,21.3
2025-04-06T11:26:00Z,1,5,5,125,21.3
2025-04-06T10:56:00Z,0.9,5,5,129,21.2
2025-04-06T10:26:00Z,1,5,5,132,21.1
2025-04-06T09:56:00Z,1,6,5,115,21.1
2025-04-06T09:26:00Z,1.1,5,5,125,21.1
2025-04-06T08:56:00Z,1.1,5,4.9,129,21.1
2025-04-06T08:26:00Z,1.1,5,4.6,122,21
2025-04-06T07:56:00Z,1.1,5,4.7,129,21
2025-04-06T07:26:00Z,1.2,5,4.5,132,21.2
2025-04-06T06:56:00Z,1.2,5,4.5,131,21.3
2025-04-06T06:26:00Z,1.2,5,4.4,138,21.3
2025-04-06T05:56:00Z,1.3,5,4.3,142,21.2
2025-04-06T05:26:00Z,1.3,5,4.4,136,21.1
2025-04-06T04:56:00Z,1.3,5,4.2,134,21.1
2025-04-06T04:26:00Z,1.2,5,4.2,139,21.1
2025-04-06T03:56:00Z,1.3,5,4.2,142,21.2
2025-04-06T03:26:00Z,1.3,5,4.2,139,21.2
2025-04-06T02:56:00Z,1.3,5,4.3,134,21.3
2025-04-06T02:26:00Z,1.3,5,4.4,145,21.4
2025-04-06T01:56:00Z,1.3,5,4.3,139,21.5
2025-04-06T01:26:00Z,1.3,5,4.3,141,21.7
2025-04-06T00:56:00Z,1.4,5,4.4,143,21.8
2025-04-06T00:26:00Z,1.4,5,4.5,139,21.8
2025-04-05T23:56:00Z,1.4,5,4.5,132,21.8
2025-04-05T22:56:00Z,1.2,4,4.3,139,22
2025-04-05T22:26:00Z,1.2,5,4.3,120,22.1
2025-04-05T21:56:00Z,1.1,4,4.2,128,22.2
2025-04-05T21:26:00Z,1,4,4.2,120,22.2
2025-04-05T20:56:00Z,1.1,9,4.4,93,22.3
2025-04-05T20:26:00Z,1,9,4.3,98,22.3
2025-04-05T19:56:00Z,1,9,4.5,86,22.4
2025-04-05T19:26:00Z,1,8,4.6,100,22.4
2025-04-05T18:56:00Z,0.9,9,4.6,101,22.5
2025-04-05T18:26:00Z,0.9,9,4.9,93,22.6
2025-04-05T17:56:00Z,1,5,5.2,113,22.6
2025-04-05T17:26:00Z,1,5,5.3,115,22.6
2025-04-05T16:56:00Z,0.9,5,5.1,114,22.5
2025-04-05T16:26:00Z,1,8,5.2,96,22.5
2025-04-05T15:56:00Z,1,9,5.4,97,22.6
2025-04-05T15:26:00Z,0.9,6,5.2,107,22.5
2025-04-05T14:56:00Z,0.9,9,5.3,91,22.4
2025-04-05T14:26:00Z,1,5,5.4,110,22.2
2025-04-05T13:56:00Z,0.9,6,5.4,113,21.9
2025-04-05T13:26:00Z,0.9,6,5.3,104,21.6
2025-04-05T12:56:00Z,1,9,5.7,97,21.5
2025-04-05T12:26:00Z,0.9,7,5.4,96,21.5
2025-04-05T11:56:00Z,0.8,9,5.4,97,21.5
2025-04-05T11:26:00Z,0.9,8,5.4,96,21.6
2025-04-05T10:56:00Z,0.9,8,5.6,96,21.6
2025-04-05T10:26:00Z,0.9,9,5.3,91,21.7
2025-04-05T09:56:00Z,0.9,8,5.3,93,21.6
2025-04-05T09:26:00Z,0.9,8,5.3,94,21.5
2025-04-05T08:56:00Z,0.8,9,5.1,94,21.5
2025-04-05T08:26:00Z,0.9,9,5.1,97,21.5
2025-04-05T07:56:00Z,0.9,9,5.3,89,21.6
2025-04-05T07:26:00Z,0.9,9,5.2,91,21.6
2025-04-05T06:56:00Z,0.9,10,4.8,98,21.6
2025-04-05T06:26:00Z,0.9,9,4.9,89,21.6
2025-04-05T05:56:00Z,0.9,8,4.7,93,21.5
2025-04-05T05:26:00Z,0.9,8,4.7,96,21.4
2025-04-05T04:56:00Z,1,8,4.8,100,21.5
2025-04-05T04:26:00Z,1,6,4.7,106,21.8
2025-04-05T03:56:00Z,1,8,4.6,98,21.9
2025-04-05T03:26:00Z,1,8,4.4,93,21.9
2025-04-05T02:56:00Z,1.1,8,4.3,97,21.9
2025-04-05T02:26:00Z,1,8,4.6,91,22
2025-04-05T01:56:00Z,1,8,4.8,98,22
2025-04-05T01:26:00Z,1,9,4.7,103,22
2025-04-05T00:56:00Z,1.1,6,4.8,108,22.1
2025-04-05T00:26:00Z,1,6,4.9,114,22.2
2025-04-04T23:56:00Z,1,6,4.8,103,22.2
2025-04-04T23:26:00Z,1,9,5.3,90,22.3
2025-04-04T22:56:00Z,1,6,5.3,107,22.3
2025-04-04T22:26:00Z,1,6,5.2,104,22.3
2025-04-04T21:56:00Z,1,7,5.2,106,22.3
2025-04-04T21:26:00Z,1,7,4.9,103,22.3
2025-04-04T20:56:00Z,1,6,5.1,113,22.3
2025-04-04T20:26:00Z,1,6,5.2,108,22.4
2025-04-04T19:56:00Z,1.1,6,5.3,110,22.4
2025-04-04T19:26:00Z,1.1,7,5.3,103,22.6
2025-04-04T18:56:00Z,1.1,6,5.4,108,22.7
2025-04-04T18:26:00Z,1.2,7,5.4,107,22.7
2025-04-04T17:56:00Z,1.1,6,5.3,117,22.7
2025-04-04T17:26:00Z,1,6,5.2,111,22.6
2025-04-04T16:56:00Z,1.1,6,5.2,114,22.3
2025-04-04T16:26:00Z,1.2,7,5.2,104,22
2025-04-04T15:56:00Z,1.2,6,5.4,110,21.8
2025-04-04T15:26:00Z,1.1,6,5.3,108,21.6
2025-04-04T14:56:00Z,1.1,6,5.2,103,21.5
2025-04-04T14:26:00Z,1.1,6,5.4,108,21.3
2025-04-04T13:56:00Z,1.1,6,5.3,117,21.2
2025-04-04T13:26:00Z,1.1,6,5.4,110,21.1
2025-04-04T12:56:00Z,1.1,6,5.5,107,21.1
2025-04-04T12:26:00Z,1.2,6,5.5,108,21.1
2025-04-04T11:56:00Z,1.1,6,5.4,108,21.1
2025-04-04T11:26:00Z,1.1,6,5.5,101,21.1
2025-04-04T10:56:00Z,1,6,5.3,108,21.2
2025-04-04T10:26:00Z,1.1,7,5.5,101,21.3
2025-04-04T09:56:00Z,1.2,6,5.3,110,21.3
2025-04-04T09:26:00Z,1.1,7,5.2,98,21.3
2025-04-04T08:56:00Z,1.1,6,5.2,103,21.3
2025-04-04T08:26:00Z,1.1,5,5.2,114,21.3
2025-04-04T07:56:00Z,1.1,6,5.1,107,21.3
2025-04-04T07:26:00Z,1.1,5,5,104,21.4
2025-04-04T06:56:00Z,1.1,6,4.9,111,21.4
2025-04-04T06:26:00Z,1.2,6,4.9,101,21.4
2025-04-04T05:56:00Z,1.2,6,4.9,103,21.5
2025-04-04T05:26:00Z,1.2,5,4.8,110,21.4
2025-04-04T04:56:00Z,1.2,6,5,113,21.4
2025-04-04T04:26:00Z,1.2,6,5,100,21.4
2025-04-04T03:56:00Z,1.2,6,4.9,108,21.4
2025-04-04T03:26:00Z,1.2,6,4.9,108,21.3
2025-04-04T02:56:00Z,1.2,6,4.7,106,21.4
2025-04-04T02:26:00Z,1.3,6,4.7,108,21.5
2025-04-04T01:56:00Z,1.3,6,4.8,103,21.5
2025-04-04T01:26:00Z,1.3,6,4.8,107,21.5
2025-04-04T00:56:00Z,1.3,6,4.8,110,21.5
2025-04-04T00:26:00Z,1.3,6,4.8,120,21.6
2025-04-03T23:56:00Z,1.3,6,4.9,110,21.6
2025-04-03T23:26:00Z,1.2,6,4.7,111,21.6
2025-04-03T22:56:00Z,1.2,6,5.1,106,21.7
2025-04-03T22:26:00Z,1.3,6,4.9,108,21.7
2025-04-03T21:56:00Z,1.2,6,5,110,21.7
2025-04-03T21:26:00Z,1.2,6,4.9,114,21.7
2025-04-03T20:56:00Z,1.2,6,5.1,117,21.7
2025-04-03T20:26:00Z,1.2,6,5,110,21.7
2025-04-03T19:56:00Z,1.2,6,4.8,117,21.6
2025-04-03T19:26:00Z,1.1,6,4.9,113,21.7
2025-04-03T18:56:00Z,1.1,6,5.2,115,21.8
2025-04-03T18:26:00Z,1.1,6,5.1,111,21.8
2025-04-03T17:56:00Z,1.3,6,5.4,107,21.9
2025-04-03T17:26:00Z,1.1,6,5.2,108,21.9
2025-04-03T16:56:00Z,1.2,6,5.1,111,21.9
2025-04-03T16:26:00Z,1.2,6,5.1,110,21.9
2025-04-03T15:56:00Z,1.2,6,5.2,108,21.7
2025-04-03T15:26:00Z,1.2,6,5.2,113,21.6
2025-04-03T14:56:00Z,1.2,5,5.2,110,21.3
2025-04-03T14:26:00Z,1.2,5,5.1,113,21.2
2025-04-03T13:56:00Z,1.2,5,5.1,117,21
2025-04-03T13:26:00Z,1.1,9,5.2,89,20.9
2025-04-03T12:56:00Z,1.2,9,5.2,91,20.8
2025-04-03T12:26:00Z,1.1,6,5.1,103,20.8
2025-04-03T11:56:00Z,1.1,6,5.1,107,20.8
2025-04-03T11:26:00Z,1.1,6,5,104,20.8
2025-04-03T10:56:00Z,1.1,5,5.3,113,20.9
2025-04-03T10:26:00Z,1.1,10,5.2,96,20.9
2025-04-03T09:56:00Z,1,5,5.2,108,20.9
2025-04-03T09:26:00Z,1,11,5.2,91,21
2025-04-03T08:56:00Z,1,11,5.1,97,21.1
2025-04-03T08:26:00Z,1,10,5,90,21.1
2025-04-03T07:56:00Z,1,10,5,90,21.1
2025-04-03T07:26:00Z,1,9,4.8,84,21.2
2025-04-03T06:56:00Z,0.9,10,4.8,86,21.2
2025-04-03T06:26:00Z,1,5,4.4,113,21.3
2025-04-03T05:56:00Z,1,10,4.6,89,21.3
2025-04-03T05:26:00Z,1,10,4.5,89,21.3
2025-04-03T04:56:00Z,0.9,11,4.3,90,21.4
2025-04-03T04:26:00Z,1,10,4.3,84,21.4
2025-04-03T03:56:00Z,0.9,10,4.5,89,21.5
2025-04-03T03:26:00Z,0.9,10,4.5,86,21.6
2025-04-03T02:56:00Z,0.9,10,4.6,82,21.7
2025-04-03T02:26:00Z,0.9,8,4.4,83,21.7
2025-04-03T01:56:00Z,0.9,9,4.6,97,21.7
2025-04-03T01:26:00Z,0.9,9,4.7,87,21.7
2025-04-03T00:56:00Z,0.9,10,4.9,89,21.7
2025-04-03T00:26:00Z,0.8,10,5,96,21.8
2025-04-02T23:56:00Z,0.8,9,5.2,94,21.8
2025-04-02T23:26:00Z,0.8,10,5.6,86,21.9
2025-04-02T22:56:00Z,0.8,10,5.4,93,21.9
2025-04-02T22:26:00Z,0.7,10,5.5,87,21.9
2025-04-02T21:56:00Z,0.8,10,5.4,96,21.9
2025-04-02T21:26:00Z,0.8,10,5.4,93,22
2025-04-02T20:56:00Z,0.7,9,5.1,89,22
2025-04-02T20:26:00Z,0.7,10,5.2,91,22
2025-04-02T19:56:00Z,0.7,10,5.6,97,22
2025-04-02T19:26:00Z,0.7,9,5.2,90,21.8
2025-04-02T18:56:00Z,0.7,11,5.4,89,21.7
2025-04-02T18:26:00Z,0.8,10,5.9,89,21.7
2025-04-02T17:56:00Z,0.8,10,5.9,97,21.6
2025-04-02T17:26:00Z,0.7,11,5.4,83,21.5
2025-04-02T16:56:00Z,0.8,11,5.6,79,21.5
2025-04-02T16:26:00Z,0.8,10,5.8,86,21.4
2025-04-02T15:56:00Z,0.8,10,5.4,93,21.3
2025-04-02T15:26:00Z,0.8,10,5.5,91,21.3
2025-04-02T14:56:00Z,0.8,9,5.5,93,21.2
2025-04-02T14:26:00Z,0.9,10,6,97,21.2
2025-04-02T13:56:00Z,0.8,9,5.8,93,21.1
2025-04-02T13:26:00Z,0.8,8,5.8,91,21
2025-04-02T12:56:00Z,0.8,10,6,100,20.9
2025-04-02T12:26:00Z,0.8,9,6.3,91,20.8
2025-04-02T11:56:00Z,0.8,9,6.2,80,20.8
2025-04-02T11:26:00Z,0.8,10,6.7,96,20.9
2025-04-02T10:56:00Z,0.8,8,6.5,90,20.9
2025-04-02T10:26:00Z,0.7,9,6.6,87,21
2025-04-02T09:56:00Z,0.8,11,6.9,96,20.9
2025-04-02T09:26:00Z,0.8,10,7,83,20.7
2025-04-02T08:56:00Z,0.7,11,6.9,89,20.7
2025-04-02T08:26:00Z,0.7,9,6.7,86,20.7
2025-04-02T07:56:00Z,0.8,9,7.1,93,20.8
2025-04-02T07:26:00Z,0.7,8,6.8,96,20.8
2025-04-02T06:56:00Z,0.7,11,7,83,20.9
2025-04-02T06:26:00Z,0.8,8,7,91,20.9
2025-04-02T05:56:00Z,0.7,11,6.8,90,20.9
2025-04-02T05:26:00Z,0.7,11,6.4,91,20.9
2025-04-02T04:56:00Z,0.7,10,6.7,96,20.9
2025-04-02T04:26:00Z,0.8,11,6.6,96,21
2025-04-02T03:56:00Z,0.8,10,6.3,91,21
2025-04-02T03:26:00Z,0.8,9,6.5,94,21
2025-04-02T02:56:00Z,0.7,10,5.7,98,21
2025-04-02T02:26:00Z,0.7,9,5.8,94,21.1
2025-04-02T01:56:00Z,0.7,10,5.5,84,21.2
2025-04-02T01:26:00Z,0.8,10,5.7,90,21.3
2025-04-02T00:56:00Z,0.8,10,6.3,89,21.3
2025-04-02T00:26:00Z,0.8,10,5.6,100,21.2
2025-04-01T23:56:00Z,0.8,10,5.7,90,21.1
2025-04-01T22:56:00Z,0.7,10,5.9,93,21.3
2025-04-01T22:26:00Z,0.7,10,6.4,100,21.4
2025-04-01T21:56:00Z,0.6,11,6.5,107,21.4
2025-04-01T21:26:00Z,0.7,11,6.8,96,21.5
2025-04-01T20:56:00Z,0.7,11,6.8,94,21.4
2025-04-01T20:26:00Z,0.6,10,7,98,21.4
2025-04-01T19:56:00Z,0.6,9,6.6,94,21.4
2025-04-01T19:26:00Z,0.7,10,7.2,90,21.4
2025-04-01T18:56:00Z,0.6,11,7.2,97,21.4
2025-04-01T18:26:00Z,0.6,11,7.1,91,21.5
2025-04-01T17:56:00Z,0.6,10,6.5,96,21.4
2025-04-01T17:26:00Z,0.6,9,6.7,96,21.4
2025-04-01T16:56:00Z,0.6,11,6.8,94,21.3
2025-04-01T16:26:00Z,0.7,11,6.8,91,21
2025-04-01T15:56:00Z,0.6,11,6.5,86,21
2025-04-01T15:26:00Z,0.7,11,6.6,89,20.6
2025-04-01T14:56:00Z,0.7,11,6.6,83,20.6
2025-04-01T14:26:00Z,0.7,10,6.1,86,20.6
2025-04-01T13:56:00Z,0.8,10,6.2,100,20.6
2025-04-01T13:26:00Z,0.8,10,6,83,20.6
2025-04-01T12:56:00Z,0.8,9,5.8,90,20.6
2025-04-01T12:26:00Z,0.8,10,5.9,97,20.6
2025-04-01T11:56:00Z,0.8,9,5.7,97,20.5
2025-04-01T11:26:00Z,0.8,10,6.1,94,20.4
2025-04-01T10:56:00Z,0.8,10,6,97,20.4
2025-04-01T10:26:00Z,0.8,11,5.8,87,20.4
2025-04-01T09:56:00Z,0.8,10,5.5,93,20.4
2025-04-01T09:26:00Z,0.7,11,5.5,93,20.3
2025-04-01T08:56:00Z,0.8,10,6.2,93,20.3
2025-04-01T08:26:00Z,0.8,9,6.2,90,20.2
2025-04-01T07:56:00Z,0.8,11,6.1,96,20.2
2025-04-01T07:26:00Z,0.8,9,6.5,87,20.1
2025-04-01T06:56:00Z,0.8,11,6.4,97,20.3
2025-04-01T06:26:00Z,0.8,10,6.2,93,20.4
2025-04-01T05:56:00Z,0.8,10,6.2,89,20.5
2025-04-01T05:26:00Z,0.8,11,6.2,91,20.6
2025-04-01T04:56:00Z,0.8,10,6.1,96,20.6
2025-04-01T04:26:00Z,0.9,10,6.6,94,20.6
2025-04-01T03:56:00Z,0.9,10,6.4,96,20.6
2025-04-01T03:26:00Z,0.9,10,6,94,20.6
2025-04-01T02:56:00Z,0.9,10,6.2,96,20.6
2025-04-01T02:26:00Z,0.9,9,5.7,93,20.6
2025-04-01T01:56:00Z,0.9,8,5.6,96,20.5
2025-04-01T01:26:00Z,0.9,10,5.7,96,20.6
2025-04-01T00:56:00Z,1,10,5.8,94,20.6
2025-04-01T00:26:00Z,1,9,6.1,97,20.7
2025-03-31T23:56:00Z,1,9,6,98,20.7
2025-03-31T22:56:00Z,1,10,5.9,98,20.7
2025-03-31T22:26:00Z,1,9,6,93,20.7
2025-03-31T21:56:00Z,1,9,6.1,98,20.8
2025-03-31T21:26:00Z,1,9,6,96,20.8
2025-03-31T20:56:00Z,1,11,5.9,97,20.8
2025-03-31T20:26:00Z,1,11,6.1,94,20.7
2025-03-31T19:56:00Z,0.9,10,6,91,20.8
2025-03-31T19:26:00Z,1,9,6.5,91,21.1
2025-03-31T18:56:00Z,0.9,9,6.3,96,21
2025-03-31T18:26:00Z,0.9,10,6.3,90,21.1
2025-03-31T17:56:00Z,1,11,6.6,96,21.1
2025-03-31T17:26:00Z,1,10,6.2,94,21.1
2025-03-31T16:56:00Z,1,9,6.2,93,21.1
2025-03-31T16:26:00Z,1,10,6.2,91,20.7
2025-03-31T15:56:00Z,1.1,9,5.9,98,20.3
2025-03-31T15:26:00Z,1.2,7,5.8,100,20
2025-03-31T14:56:00Z,1.2,10,6,91,19.7
2025-03-31T14:26:00Z,1.2,10,5.8,96,19.5
2025-03-31T13:56:00Z,1.3,11,5.8,96,19.5
2025-03-31T13:26:00Z,1.3,9,5.6,90,19.4
2025-03-31T12:56:00Z,1.4,9,5.7,91,19.3
2025-03-31T12:26:00Z,1.3,10,5.6,94,19.3
2025-03-31T11:56:00Z,1.5,10,5.7,96,19.3
2025-03-31T11:26:00Z,1.5,9,5.7,98,19.3
2025-03-31T10:56:00Z,1.4,10,5.8,98,19.3
2025-03-31T10:26:00Z,1.4,7,5.6,106,19.3
2025-03-31T09:56:00Z,1.5,9,5.7,98,19.3
2025-03-31T09:26:00Z,1.4,10,5.8,90,19.3
2025-03-31T08:56:00Z,1.4,6,5.8,103,19.3
2025-03-31T08:26:00Z,1.4,7,5.6,98,19.3
2025-03-31T07:56:00Z,1.4,7,5.7,104,19.4
2025-03-31T07:26:00Z,1.4,7,5.8,96,19.4
2025-03-31T06:56:00Z,1.4,6,5.6,106,19.4
2025-03-31T06:26:00Z,1.4,6,5.8,104,19.3
2025-03-31T05:56:00Z,1.3,10,5.6,101,19.3
2025-03-31T05:26:00Z,1.3,6,5.3,103,19.4
2025-03-31T04:56:00Z,1.4,9,5.3,103,19.5
2025-03-31T04:26:00Z,1.3,10,5.1,104,19.5
2025-03-31T03:56:00Z,1.3,10,5.1,106,19.4
2025-03-31T03:26:00Z,1.2,10,5.1,98,19.4
2025-03-31T02:56:00Z,1.1,9,5.3,98,19.4
2025-03-31T02:26:00Z,1.2,9,5.6,100,19.5
2025-03-31T01:56:00Z,1.2,9,5.5,100,19.6
2025-03-31T01:26:00Z,1.2,8,5.4,97,19.6
2025-03-31T00:56:00Z,1.2,9,5.2,104,19.6
2025-03-31T00:26:00Z,1.3,8,5.4,101,19.6
2025-03-30T23:56:00Z,1.3,6,5.1,98,19.6
2025-03-30T22:56:00Z,1.3,5,5.1,114,19.5
2025-03-30T22:26:00Z,1.4,6,5.3,107,19.5
2025-03-30T21:56:00Z,1.4,6,5.4,98,19.4
2025-03-30T21:26:00Z,1.4,6,5.4,113,19.4
2025-03-30T20:56:00Z,1.3,6,5.3,104,19.4
2025-03-30T20:26:00Z,1.4,8,5.7,96,19.4
2025-03-30T19:56:00Z,1.3,9,5.7,94,19.4
2025-03-30T19:26:00Z,1.3,8,5.6,97,19.4
2025-03-30T18:56:00Z,1.3,7,5.7,97,19.4
2025-03-30T18:26:00Z,1.3,9,5.8,96,19.4
2025-03-30T17:56:00Z,1.2,9,5.7,96,19.4
2025-03-30T17:26:00Z,1.3,9,5.9,90,19.4
2025-03-30T16:56:00Z,1.2,10,5.7,84,19.4
2025-03-30T16:26:00Z,1.3,9,5.8,90,19.2
2025-03-30T15:56:00Z,1.3,10,5.7,91,19.4
2025-03-30T15:26:00Z,1.3,8,5.7,94,19.4
2025-03-30T14:56:00Z,1.3,6,5.6,106,19.4
2025-03-30T14:26:00Z,1.4,6,5.5,110,19.4
2025-03-30T13:56:00Z,1.4,9,5.5,98,19.4
2025-03-30T13:26:00Z,1.3,6,5.3,101,19.4
2025-03-30T12:56:00Z,1.3,6,5.2,103,19.3
2025-03-30T12:26:00Z,1.3,6,5.3,104,19.2
2025-03-30T11:56:00Z,1.3,6,5.2,111,19.2
2025-03-30T11:26:00Z,1.3,8,5.3,98,19.2
2025-03-30T10:56:00Z,1.3,6,5.2,104,19.2
2025-03-30T10:26:00Z,1.3,6,5.2,110,19.2
2025-03-30T09:56:00Z,1.4,8,5.3,96,19.1
2025-03-30T09:26:00Z,1.3,7,5.2,100,19.1
2025-03-30T08:56:00Z,1.3,6,5.3,108,19.1
2025-03-30T08:26:00Z,1.3,9,5.6,98,19.1
2025-03-30T07:56:00Z,1.2,5,5.2,114,19.1
2025-03-30T07:26:00Z,1.2,6,5.4,110,19.1
2025-03-30T06:56:00Z,1.2,8,5.5,103,19.1
2025-03-30T06:26:00Z,1.1,9,5.5,98,19.1
2025-03-30T05:56:00Z,1.1,8,5.4,103,19.2
2025-03-30T05:26:00Z,1.2,6,5.5,106,19.3
2025-03-30T04:56:00Z,1.1,9,5.5,101,19.5
2025-03-30T04:26:00Z,1.2,6,5.3,110,19.6
2025-03-30T03:56:00Z,1.2,9,5.3,100,19.6
2025-03-30T03:26:00Z,1.2,6,5.3,114,19.7
2025-03-30T02:56:00Z,1.3,6,5.2,118,19.7
2025-03-30T02:26:00Z,1.3,9,5.3,107,19.7
2025-03-30T01:56:00Z,1.2,6,5.1,108,19.7
2025-03-30T01:26:00Z,1.2,6,4.9,113,19.7
2025-03-30T00:56:00Z,1.2,6,4.9,113,19.7
2025-03-30T00:26:00Z,1.3,6,4.9,106,19.7
